file,split,label,modify_video,modify_audio,n_fakes,duration,video_frames,audio_channels,audio_frames,original,fake_periods
dev/084706.mp4,dev,1,1,0,1,6.208,153,1,97280,dev/084704.mp4,"[[0.7, 2.064]]"
train/084765.mp4,train,1,0,1,1,4.672,114,1,72704,train/084762.mp4,"[[0.1, 0.764]]"
train/084768.mp4,train,1,1,0,1,5.312,130,1,82944,train/084766.mp4,"[[3.7, 3.98]]"
train/084755.mp4,train,0,0,0,0,14.4,357,1,228352,,[]
train/084766.mp4,train,0,0,0,0,5.184,128,1,80896,,[]
train/084763.mp4,train,1,1,1,1,4.672,114,1,72704,train/084762.mp4,"[[0.1, 0.794]]"
train/084756.mp4,train,1,1,1,2,15.104,374,1,239616,train/084755.mp4,"[[12.1, 12.794], [0.9, 1.474]]"
train/084770.mp4,train,0,0,0,0,4.736,116,1,73728,,[]
train/084767.mp4,train,1,1,1,1,5.824,142,1,91136,train/084766.mp4,"[[3.7, 4.514]]"
train/084757.mp4,train,1,1,0,2,14.592,361,1,231424,train/084755.mp4,"[[12.1, 12.38], [0.9, 1.264]]"
train/084769.mp4,train,1,0,1,1,5.824,142,1,91136,train/084766.mp4,"[[3.7, 4.484]]"
train/084759.mp4,train,1,1,1,1,14.848,366,1,235520,train/084755.mp4,"[[12.1, 12.734]]"
train/084758.mp4,train,1,0,1,2,15.04,372,1,238592,train/084755.mp4,"[[12.1, 12.794], [0.9, 1.404]]"
train/084761.mp4,train,1,0,1,1,14.848,366,1,235520,train/084755.mp4,"[[12.1, 12.684]]"
train/084771.mp4,train,0,0,0,0,6.272,155,1,98304,,[]
train/084772.mp4,train,0,0,0,0,9.664,239,1,152576,,[]
train/084775.mp4,train,1,0,1,1,9.152,225,1,144384,train/084772.mp4,"[[7.4, 8.36]]"
train/084780.mp4,train,1,1,1,1,12.416,308,1,196608,train/084776.mp4,"[[5.3, 5.874]]"
train/084778.mp4,train,1,1,0,2,12.224,303,1,193536,train/084776.mp4,"[[5.3, 5.5], [3.7, 3.9]]"
train/084779.mp4,train,1,0,1,2,12.672,314,1,200704,train/084776.mp4,"[[5.3, 5.724], [3.7, 4.164]]"
train/084777.mp4,train,1,1,1,2,13.632,338,1,216064,train/084776.mp4,"[[5.3, 6.144], [3.7, 4.664]]"
train/084781.mp4,train,1,1,0,1,12.096,300,1,191488,train/084776.mp4,"[[5.3, 5.5]]"
dev/084712.mp4,dev,0,0,0,0,4.48,110,1,69632,,[]
train/084787.mp4,train,0,0,0,0,4.864,119,1,75776,,[]
train/084784.mp4,train,1,1,1,1,8.576,212,1,135168,train/084783.mp4,"[[3.6, 4.204]]"
train/084782.mp4,train,1,0,1,1,12.16,301,1,192512,train/084776.mp4,"[[5.3, 5.604]]"
train/084783.mp4,train,0,0,0,0,8.192,203,1,129024,,[]
train/084788.mp4,train,1,1,1,1,5.44,133,1,84992,train/084787.mp4,"[[1.6, 2.564]]"
train/084718.mp4,train,0,0,0,0,4.16,102,1,64512,,[]
train/084786.mp4,train,1,0,1,1,8.576,212,1,135168,train/084783.mp4,"[[3.6, 4.184]]"
train/084790.mp4,train,1,0,1,1,5.376,131,1,83968,train/084787.mp4,"[[1.6, 2.504]]"
train/084791.mp4,train,0,0,0,0,8.64,213,1,136192,,[]
train/084792.mp4,train,1,1,1,1,8.896,219,1,140288,train/084791.mp4,"[[5.0, 5.484]]"
train/084795.mp4,train,0,0,0,0,8.512,210,1,134144,,[]
train/084796.mp4,train,1,1,1,1,8.832,216,1,139264,train/084795.mp4,"[[5.6, 6.384]]"
train/084794.mp4,train,1,0,1,1,8.896,219,1,140288,train/084791.mp4,"[[5.0, 5.464]]"
train/084798.mp4,train,1,0,1,1,8.832,216,1,139264,train/084795.mp4,"[[5.6, 6.384]]"
train/084800.mp4,train,1,1,1,1,6.912,170,1,108544,train/084799.mp4,"[[0.8, 1.854]]"
train/084802.mp4,train,1,0,1,1,7.04,173,1,110592,train/084799.mp4,"[[0.8, 1.96]]"
train/084804.mp4,train,0,0,0,0,9.28,229,1,146432,,[]
train/084808.mp4,train,1,0,1,1,8.768,214,1,138240,train/084805.mp4,"[[2.7, 3.604]]"
train/084806.mp4,train,1,1,1,1,8.832,216,1,139264,train/084805.mp4,"[[2.7, 3.664]]"
train/084811.mp4,train,1,1,0,2,16.64,413,1,264192,train/084809.mp4,"[[3.5, 3.7], [8.4, 8.68]]"
train/084749.mp4,train,1,1,0,1,7.232,178,1,113664,train/084747.mp4,"[[5.0, 5.2]]"
train/084751.mp4,train,0,0,0,0,5.12,125,1,79872,,[]
train/084810.mp4,train,1,1,1,2,18.368,457,1,291840,train/084809.mp4,"[[3.5, 4.524], [9.224, 10.518]]"
train/084762.mp4,train,0,0,0,0,4.288,105,1,66560,,[]
train/084764.mp4,train,1,1,0,1,4.416,108,1,68608,train/084762.mp4,"[[0.1, 0.5]]"
train/084760.mp4,train,1,1,0,1,14.528,359,1,230400,train/084755.mp4,"[[12.1, 12.38]]"
train/084816.mp4,train,0,0,0,0,10.752,267,1,169984,,[]
train/084817.mp4,train,1,1,1,2,10.816,268,1,171008,train/084816.mp4,"[[6.6, 7.174], [9.574, 10.148]]"
train/084812.mp4,train,1,0,1,2,17.856,444,1,283648,train/084809.mp4,"[[3.5, 4.004], [8.704, 9.998]]"
train/084776.mp4,train,0,0,0,0,11.968,297,1,189440,,[]
train/084813.mp4,train,1,1,1,1,17.344,432,1,275456,train/084809.mp4,"[[3.5, 4.554]]"
train/084774.mp4,train,1,1,0,1,9.728,239,1,153600,train/084772.mp4,"[[7.4, 8.964]]"
train/084814.mp4,train,1,1,0,1,16.512,411,1,262144,train/084809.mp4,"[[3.5, 3.7]]"
train/084773.mp4,train,1,1,1,1,9.088,223,1,143360,train/084772.mp4,"[[7.4, 8.334]]"
train/084785.mp4,train,1,1,0,1,8.32,205,1,131072,train/084783.mp4,"[[3.6, 3.88]]"
train/084818.mp4,train,1,1,0,2,10.88,269,1,172032,train/084816.mp4,"[[6.6, 7.264], [9.664, 10.128]]"
train/084822.mp4,train,1,0,1,1,11.2,278,1,177152,train/084816.mp4,"[[6.6, 7.664]]"
train/084820.mp4,train,1,1,1,1,11.264,279,1,178176,train/084816.mp4,"[[6.6, 7.714]]"
train/084819.mp4,train,1,0,1,2,10.88,269,1,172032,train/084816.mp4,"[[6.6, 7.174], [9.574, 10.118]]"
train/084789.mp4,train,1,1,0,1,4.992,121,1,77824,train/084787.mp4,"[[1.6, 2.08]]"
train/084824.mp4,train,1,1,1,2,19.264,478,1,306176,train/084823.mp4,"[[7.2, 8.254], [8.654, 9.558]]"
train/084823.mp4,train,0,0,0,0,18.496,460,1,293888,,[]
train/084825.mp4,train,1,1,0,2,18.688,464,1,296960,train/084823.mp4,"[[7.2, 7.88], [8.28, 8.96]]"
train/084799.mp4,train,0,0,0,0,5.952,147,1,93184,,[]
train/084830.mp4,train,0,0,0,0,9.28,230,1,146432,,[]
train/084831.mp4,train,1,1,1,1,10.624,262,1,167936,train/084830.mp4,"[[6.7, 8.204]]"
train/084801.mp4,train,1,1,0,1,6.08,149,1,95232,train/084799.mp4,"[[0.8, 1.0]]"
train/084827.mp4,train,1,1,1,1,18.816,467,1,299008,train/084823.mp4,"[[7.2, 8.134]]"
train/084826.mp4,train,1,0,1,2,19.2,476,1,305152,train/084823.mp4,"[[7.2, 8.224], [8.624, 9.528]]"
train/084797.mp4,train,1,1,0,1,8.576,211,1,135168,train/084795.mp4,"[[5.6, 6.164]]"
train/084829.mp4,train,1,0,1,1,18.816,467,1,299008,train/084823.mp4,"[[7.2, 8.104]]"
train/084828.mp4,train,1,1,0,1,18.624,462,1,295936,train/084823.mp4,"[[7.2, 7.88]]"
train/084793.mp4,train,1,1,0,1,8.768,215,1,138240,train/084791.mp4,"[[5.0, 5.28]]"
train/084832.mp4,train,1,1,0,1,9.408,232,1,148480,train/084830.mp4,"[[6.7, 6.98]]"
train/084841.mp4,train,0,0,0,0,4.992,122,1,77824,,[]
train/084805.mp4,train,0,0,0,0,8.0,197,1,125952,,[]
train/084837.mp4,train,1,0,1,2,12.928,319,1,204800,train/084834.mp4,"[[1.2, 2.304], [5.504, 6.498]]"
train/084835.mp4,train,1,1,1,2,12.928,319,1,204800,train/084834.mp4,"[[1.2, 2.314], [5.514, 6.508]]"
train/084833.mp4,train,1,0,1,1,10.624,262,1,167936,train/084830.mp4,"[[6.7, 8.204]]"
train/084842.mp4,train,1,1,1,1,5.632,138,1,88064,train/084841.mp4,"[[3.0, 4.054]]"
train/084838.mp4,train,1,1,1,1,12.288,305,1,194560,train/084834.mp4,"[[1.2, 2.404]]"
train/084834.mp4,train,0,0,0,0,11.52,286,1,182272,,[]
train/084803.mp4,train,0,0,0,0,8.96,221,1,141312,,[]
train/084836.mp4,train,1,1,0,2,11.712,290,1,185344,train/084834.mp4,"[[1.2, 1.68], [4.88, 5.28]]"
train/084843.mp4,train,1,1,0,1,5.12,124,1,79872,train/084841.mp4,"[[3.0, 3.48]]"
train/084847.mp4,train,1,1,0,1,4.288,104,1,66560,train/084845.mp4,"[[1.6, 1.964]]"
train/084845.mp4,train,0,0,0,0,4.224,103,1,65536,,[]
train/084848.mp4,train,1,0,1,1,4.608,111,1,71680,train/084845.mp4,"[[1.6, 2.264]]"
train/084844.mp4,train,1,0,1,1,5.568,136,1,87040,train/084841.mp4,"[[3.0, 4.024]]"
train/084840.mp4,train,1,0,1,1,12.288,305,1,194560,train/084834.mp4,"[[1.2, 2.384]]"
train/084839.mp4,train,1,1,0,1,11.648,288,1,184320,train/084834.mp4,"[[1.2, 1.68]]"
train/084846.mp4,train,1,1,1,1,4.608,111,1,71680,train/084845.mp4,"[[1.6, 2.264]]"
train/084857.mp4,train,1,0,1,1,5.76,139,1,90112,train/084854.mp4,"[[2.4, 3.214]]"
train/084854.mp4,train,0,0,0,0,5.632,138,1,88064,,[]
train/084855.mp4,train,1,1,1,1,5.76,139,1,90112,train/084854.mp4,"[[2.4, 3.214]]"
train/084856.mp4,train,1,1,0,1,5.696,138,1,89088,train/084854.mp4,"[[2.4, 3.164]]"
train/084851.mp4,train,1,1,0,1,8.128,200,1,128000,train/084849.mp4,"[[1.2, 1.48]]"
train/084807.mp4,train,1,1,0,1,8.128,199,1,128000,train/084805.mp4,"[[2.7, 2.98]]"
train/084864.mp4,train,1,1,0,1,6.976,171,1,109568,train/084862.mp4,"[[2.0, 2.48]]"
train/084862.mp4,train,0,0,0,0,6.848,169,1,107520,,[]
train/084852.mp4,train,1,0,1,1,9.216,228,1,145408,train/084849.mp4,"[[1.2, 2.624]]"
train/084863.mp4,train,1,1,1,1,7.104,175,1,111616,train/084862.mp4,"[[2.0, 2.664]]"
train/084850.mp4,train,1,1,1,1,9.216,228,1,145408,train/084849.mp4,"[[1.2, 2.644]]"
train/084873.mp4,train,0,0,0,0,4.8,117,1,74752,,[]
train/084858.mp4,train,0,0,0,0,17.792,442,1,282624,,[]
train/084860.mp4,train,1,1,0,1,17.856,443,1,283648,train/084858.mp4,"[[7.5, 8.064]]"
train/084874.mp4,train,1,1,1,1,5.568,134,1,87040,train/084873.mp4,"[[2.9, 4.014]]"
train/084861.mp4,train,1,0,1,1,17.92,444,1,284672,train/084858.mp4,"[[7.5, 8.084]]"
train/084859.mp4,train,1,1,1,1,17.92,444,1,284672,train/084858.mp4,"[[7.5, 8.104]]"
train/084872.mp4,train,1,0,1,1,14.336,356,1,227328,train/084866.mp4,"[[3.2, 4.184]]"
train/084809.mp4,train,0,0,0,0,16.384,408,1,260096,,[]
train/084868.mp4,train,1,1,0,2,13.76,341,1,218112,train/084866.mp4,"[[3.2, 3.48], [8.18, 8.46]]"
train/084870.mp4,train,1,1,1,1,14.336,356,1,227328,train/084866.mp4,"[[3.2, 4.224]]"
train/084871.mp4,train,1,1,0,1,13.696,339,1,217088,train/084866.mp4,"[[3.2, 3.48]]"
train/084867.mp4,train,1,1,1,2,15.168,375,1,240640,train/084866.mp4,"[[3.2, 4.224], [8.924, 9.918]]"
train/084876.mp4,train,1,0,1,1,5.568,134,1,87040,train/084873.mp4,"[[2.9, 4.004]]"
train/084869.mp4,train,1,0,1,2,15.168,375,1,240640,train/084866.mp4,"[[3.2, 4.184], [8.884, 9.868]]"
train/084878.mp4,train,1,1,1,1,9.536,234,1,150528,train/084877.mp4,"[[0.0, 0.604]]"
train/084879.mp4,train,1,1,0,1,9.28,229,1,146432,train/084877.mp4,"[[0.0, 0.364]]"
train/084884.mp4,train,1,0,1,2,11.584,287,1,183296,train/084881.mp4,"[[6.6, 7.744], [10.244, 10.828]]"
train/084883.mp4,train,1,1,0,2,11.008,272,1,174080,train/084881.mp4,"[[6.6, 7.2], [9.7, 10.164]]"
train/084815.mp4,train,1,0,1,1,16.768,417,1,266240,train/084809.mp4,"[[3.5, 4.004]]"
train/084881.mp4,train,0,0,0,0,10.816,268,1,171008,,[]
train/084887.mp4,train,1,0,1,1,11.328,280,1,179200,train/084881.mp4,"[[6.6, 7.624]]"
train/084885.mp4,train,1,1,1,1,11.328,279,1,179200,train/084881.mp4,"[[6.6, 7.624]]"
train/084890.mp4,train,1,1,0,1,8.384,206,1,132096,train/084888.mp4,"[[1.2, 1.48]]"
train/084821.mp4,train,1,1,0,1,10.88,269,1,172032,train/084816.mp4,"[[6.6, 7.28]]"
train/084893.mp4,train,0,0,0,0,13.248,329,1,209920,,[]
train/084897.mp4,train,0,0,0,0,8.832,219,1,139264,,[]
train/084896.mp4,train,1,0,1,1,14.016,348,1,222208,train/084893.mp4,"[[3.3, 4.364]]"
train/084895.mp4,train,1,1,0,1,13.376,332,1,211968,train/084893.mp4,"[[3.3, 3.7]]"
train/084894.mp4,train,1,1,1,1,14.144,351,1,224256,train/084893.mp4,"[[3.3, 4.474]]"
train/084899.mp4,train,1,1,0,1,8.96,221,1,141312,train/084897.mp4,"[[6.1, 6.664]]"
train/084900.mp4,train,1,0,1,1,9.088,225,1,143360,train/084897.mp4,"[[6.1, 6.844]]"
train/084901.mp4,train,0,0,0,0,18.56,461,1,294912,,[]
train/084904.mp4,train,1,0,1,2,19.328,479,1,307200,train/084901.mp4,"[[7.2, 8.144], [8.544, 9.608]]"
train/084906.mp4,train,1,1,0,1,18.688,463,1,296960,train/084901.mp4,"[[7.2, 7.88]]"
train/084905.mp4,train,1,1,1,1,18.944,470,1,301056,train/084901.mp4,"[[7.2, 8.164]]"
train/084853.mp4,train,0,0,0,0,6.4,158,1,100352,,[]
train/084849.mp4,train,0,0,0,0,8.0,198,1,125952,,[]
train/084865.mp4,train,1,0,1,1,7.104,175,1,111616,train/084862.mp4,"[[2.0, 2.664]]"
train/084908.mp4,train,0,0,0,0,13.504,335,1,214016,,[]
train/084910.mp4,train,1,1,0,2,13.696,339,1,217088,train/084908.mp4,"[[7.8, 8.0], [1.6, 1.88]]"
train/084912.mp4,train,1,1,1,1,14.528,359,1,230400,train/084908.mp4,"[[7.8, 8.914]]"
train/084866.mp4,train,0,0,0,0,13.568,337,1,215040,,[]
train/084911.mp4,train,1,0,1,2,15.104,373,1,239616,train/084908.mp4,"[[7.8, 9.0], [1.6, 2.304]]"
train/084875.mp4,train,1,1,0,1,4.928,119,1,76800,train/084873.mp4,"[[2.9, 3.38]]"
train/084915.mp4,train,0,0,0,0,4.544,111,1,70656,,[]
train/084917.mp4,train,1,1,0,1,4.672,113,1,72704,train/084915.mp4,"[[1.8, 2.08]]"
train/084916.mp4,train,1,1,1,1,4.928,120,1,76800,train/084915.mp4,"[[1.8, 2.404]]"
train/084888.mp4,train,0,0,0,0,8.256,204,1,130048,,[]
train/084877.mp4,train,0,0,0,0,9.216,228,1,145408,,[]
train/084882.mp4,train,1,1,1,2,11.584,287,1,183296,train/084881.mp4,"[[6.6, 7.744], [10.244, 10.848]]"
train/084918.mp4,train,1,0,1,1,4.928,120,1,76800,train/084915.mp4,"[[1.8, 2.384]]"
train/084913.mp4,train,1,1,0,1,13.632,337,1,216064,train/084908.mp4,"[[7.8, 8.0]]"
train/084914.mp4,train,1,0,1,1,14.656,363,1,232448,train/084908.mp4,"[[7.8, 9.04]]"
train/084922.mp4,train,1,0,1,1,6.208,153,1,97280,train/084919.mp4,"[[0.0, 0.584]]"
train/084919.mp4,train,0,0,0,0,5.824,144,1,91136,,[]
train/084880.mp4,train,1,0,1,1,9.536,234,1,150528,train/084877.mp4,"[[0.0, 0.604]]"
train/084921.mp4,train,1,1,0,1,5.952,146,1,93184,train/084919.mp4,"[[0.0, 0.28]]"
train/084886.mp4,train,1,1,0,1,10.944,270,1,173056,train/084881.mp4,"[[6.6, 7.2]]"
train/084923.mp4,train,0,0,0,0,7.872,194,1,123904,,[]
train/084891.mp4,train,1,0,1,1,9.344,231,1,147456,train/084888.mp4,"[[1.2, 2.494]]"
train/084929.mp4,train,1,1,0,1,4.416,108,1,68608,train/084927.mp4,"[[2.4, 2.764]]"
train/084927.mp4,train,0,0,0,0,4.352,107,1,67584,,[]
train/084924.mp4,train,1,1,1,1,8.768,215,1,138240,train/084923.mp4,"[[0.9, 1.984]]"
train/084889.mp4,train,1,1,1,1,9.344,231,1,147456,train/084888.mp4,"[[1.2, 2.494]]"
train/084930.mp4,train,1,0,1,1,4.736,115,1,73728,train/084927.mp4,"[[2.4, 3.064]]"
train/084925.mp4,train,1,1,0,1,8.0,196,1,125952,train/084923.mp4,"[[0.9, 1.18]]"
train/084926.mp4,train,1,0,1,1,8.768,215,1,138240,train/084923.mp4,"[[0.9, 1.964]]"
train/084892.mp4,train,0,0,0,0,6.336,156,1,99328,,[]
train/084938.mp4,train,0,0,0,0,6.464,160,1,101376,,[]
train/084898.mp4,train,1,1,1,1,9.152,226,1,144384,train/084897.mp4,"[[6.1, 6.884]]"
train/084943.mp4,train,1,1,1,1,4.864,118,1,75776,train/084942.mp4,"[[1.1, 1.644]]"
train/084931.mp4,train,0,0,0,0,13.952,347,1,221184,,[]
train/084942.mp4,train,0,0,0,0,4.48,110,1,69632,,[]
train/084933.mp4,train,1,1,0,2,14.208,352,1,225280,train/084931.mp4,"[[11.6, 12.0], [0.3, 0.7]]"
train/084940.mp4,train,1,1,0,1,6.592,162,1,103424,train/084938.mp4,"[[1.7, 1.98]]"
train/084932.mp4,train,1,1,1,2,15.04,374,1,238592,train/084931.mp4,"[[11.6, 12.564], [0.3, 1.024]]"
train/084935.mp4,train,1,1,1,1,14.464,358,1,229376,train/084931.mp4,"[[11.6, 12.384]]"
train/084934.mp4,train,1,0,1,2,14.912,370,1,236544,train/084931.mp4,"[[11.6, 12.564], [0.3, 0.924]]"
train/084939.mp4,train,1,1,1,1,7.296,179,1,114688,train/084938.mp4,"[[1.7, 2.724]]"
train/084941.mp4,train,1,0,1,1,7.296,179,1,114688,train/084938.mp4,"[[1.7, 2.684]]"
train/084944.mp4,train,1,1,0,1,4.608,112,1,71680,train/084942.mp4,"[[1.1, 1.38]]"
train/084937.mp4,train,1,0,1,1,14.464,358,1,229376,train/084931.mp4,"[[11.6, 12.384]]"
train/084946.mp4,train,0,0,0,0,4.544,112,1,70656,,[]
train/084945.mp4,train,1,0,1,1,4.864,118,1,75776,train/084942.mp4,"[[1.1, 1.644]]"
train/084952.mp4,train,1,1,1,1,4.8,116,1,74752,train/084951.mp4,"[[2.9, 3.744]]"
train/084951.mp4,train,0,0,0,0,4.288,105,1,66560,,[]
train/084953.mp4,train,1,1,0,1,4.416,107,1,68608,train/084951.mp4,"[[2.9, 3.38]]"
train/084949.mp4,train,1,1,0,1,8.128,201,1,128000,train/084947.mp4,"[[2.7, 2.9]]"
train/084954.mp4,train,1,0,1,1,4.736,114,1,73728,train/084951.mp4,"[[2.9, 3.724]]"
train/084902.mp4,train,1,1,1,2,19.456,482,1,309248,train/084901.mp4,"[[7.2, 8.164], [8.564, 9.678]]"
train/084947.mp4,train,0,0,0,0,8.0,198,1,125952,,[]
train/084950.mp4,train,1,0,1,1,8.192,202,1,129024,train/084947.mp4,"[[2.7, 3.004]]"
train/084957.mp4,train,1,1,0,1,8.768,215,1,138240,train/084955.mp4,"[[2.3, 2.58]]"
train/084958.mp4,train,1,0,1,1,9.088,222,1,143360,train/084955.mp4,"[[2.3, 2.884]]"
train/084956.mp4,train,1,1,1,1,9.088,222,1,143360,train/084955.mp4,"[[2.3, 2.904]]"
train/084959.mp4,train,0,0,0,0,10.048,249,1,158720,,[]
train/084955.mp4,train,0,0,0,0,8.64,213,1,136192,,[]
train/084962.mp4,train,1,0,1,1,10.304,255,1,162816,train/084959.mp4,"[[2.3, 2.684]]"
train/084965.mp4,train,1,1,0,1,9.6,236,1,151552,train/084963.mp4,"[[4.1, 4.38]]"
train/084964.mp4,train,1,1,1,1,10.304,253,1,162816,train/084963.mp4,"[[4.1, 5.064]]"
train/084903.mp4,train,1,1,0,2,18.752,465,1,297984,train/084901.mp4,"[[7.2, 7.88], [8.28, 8.96]]"
train/084969.mp4,train,1,1,0,1,5.76,140,1,90112,train/084967.mp4,"[[0.1, 0.464]]"
train/084960.mp4,train,1,1,1,1,10.688,265,1,168960,train/084959.mp4,"[[2.3, 3.054]]"
train/084963.mp4,train,0,0,0,0,9.472,234,1,149504,,[]
train/084966.mp4,train,1,0,1,1,10.24,251,1,161792,train/084963.mp4,"[[4.1, 5.044]]"
train/084907.mp4,train,1,0,1,1,18.88,468,1,300032,train/084901.mp4,"[[7.2, 8.144]]"
train/084972.mp4,train,1,1,1,1,7.872,195,1,123904,train/084971.mp4,"[[2.4, 3.064]]"
train/084971.mp4,train,0,0,0,0,7.424,184,1,116736,,[]
train/084909.mp4,train,1,1,1,2,14.976,370,1,237568,train/084908.mp4,"[[7.8, 8.884], [1.6, 2.324]]"
train/084975.mp4,train,0,0,0,0,4.544,112,1,70656,,[]
train/084974.mp4,train,1,0,1,1,7.808,193,1,122880,train/084971.mp4,"[[2.4, 3.024]]"
train/084978.mp4,train,1,0,1,1,5.504,136,1,86016,train/084975.mp4,"[[0.2, 1.384]]"
train/084976.mp4,train,1,1,1,1,5.568,137,1,87040,train/084975.mp4,"[[0.2, 1.434]]"
train/084979.mp4,train,0,0,0,0,8.064,200,1,126976,,[]
train/084988.mp4,train,0,0,0,0,4.416,108,1,68608,,[]
train/084981.mp4,train,1,1,0,1,8.192,203,1,129024,train/084979.mp4,"[[1.3, 1.5]]"
train/084980.mp4,train,1,1,1,1,8.768,217,1,138240,train/084979.mp4,"[[1.3, 2.114]]"
train/084986.mp4,train,1,1,0,1,5.44,133,1,84992,train/084984.mp4,"[[3.9, 4.1]]"
train/084984.mp4,train,0,0,0,0,5.312,130,1,82944,,[]
train/084983.mp4,train,0,0,0,0,5.888,145,1,92160,,[]
train/084990.mp4,train,1,1,0,1,4.544,110,1,70656,train/084988.mp4,"[[1.5, 2.18]]"
train/084991.mp4,train,1,0,1,1,4.8,117,1,74752,train/084988.mp4,"[[1.5, 2.524]]"
train/084993.mp4,train,0,0,0,0,5.184,127,1,80896,,[]
train/084994.mp4,train,1,1,1,1,5.696,138,1,89088,train/084993.mp4,"[[1.5, 2.164]]"
train/084996.mp4,train,1,0,1,1,5.632,136,1,88064,train/084993.mp4,"[[1.5, 2.124]]"
train/084920.mp4,train,1,1,1,1,6.208,153,1,97280,train/084919.mp4,"[[0.0, 0.604]]"
train/084999.mp4,train,1,1,0,1,5.504,134,1,86016,train/084997.mp4,"[[3.3, 4.064]]"
train/084997.mp4,train,0,0,0,0,5.376,132,1,83968,,[]
train/085001.mp4,train,0,0,0,0,5.44,134,1,84992,,[]
train/085002.mp4,train,1,1,1,1,6.208,151,1,97280,train/085001.mp4,"[[4.3, 5.234]]"
train/085003.mp4,train,1,1,0,1,5.568,136,1,87040,train/085001.mp4,"[[4.3, 4.58]]"
train/084928.mp4,train,1,1,1,1,4.736,115,1,73728,train/084927.mp4,"[[2.4, 3.064]]"
train/085004.mp4,train,1,0,1,1,6.208,151,1,97280,train/085001.mp4,"[[4.3, 5.204]]"
train/085007.mp4,train,1,1,0,1,8.0,197,1,125952,train/085005.mp4,"[[2.0, 2.68]]"
train/085008.mp4,train,1,0,1,1,8.128,201,1,128000,train/085005.mp4,"[[2.0, 2.864]]"
train/084936.mp4,train,1,1,0,1,14.08,349,1,223232,train/084931.mp4,"[[11.6, 12.0]]"
train/085010.mp4,train,1,1,1,1,8.896,220,1,140288,train/085009.mp4,"[[1.7, 2.724]]"
train/084948.mp4,train,1,1,1,1,8.448,209,1,133120,train/084947.mp4,"[[2.7, 3.274]]"
train/085009.mp4,train,0,0,0,0,8.0,198,1,125952,,[]
train/085011.mp4,train,1,1,0,1,8.128,201,1,128000,train/085009.mp4,"[[1.7, 1.9]]"
train/085013.mp4,train,0,0,0,0,4.16,102,1,64512,,[]
train/085014.mp4,train,1,1,1,1,4.864,118,1,75776,train/085013.mp4,"[[0.9, 1.744]]"
train/084961.mp4,train,1,1,0,1,10.176,252,1,160768,train/084959.mp4,"[[2.3, 2.5]]"
train/085015.mp4,train,1,1,0,1,4.288,104,1,66560,train/085013.mp4,"[[0.9, 1.18]]"
train/084968.mp4,train,1,1,1,1,5.952,145,1,93184,train/084967.mp4,"[[0.1, 0.734]]"
train/085016.mp4,train,1,0,1,1,4.8,116,1,74752,train/085013.mp4,"[[0.9, 1.724]]"
train/085019.mp4,train,1,1,0,1,4.224,102,1,65536,train/085017.mp4,"[[2.8, 3.08]]"
train/085018.mp4,train,1,1,1,1,4.8,117,1,74752,train/085017.mp4,"[[2.8, 3.704]]"
train/085017.mp4,train,0,0,0,0,4.096,100,1,63488,,[]
train/085020.mp4,train,1,0,1,1,4.8,117,1,74752,train/085017.mp4,"[[2.8, 3.704]]"
train/084970.mp4,train,1,0,1,1,5.888,144,1,92160,train/084967.mp4,"[[0.1, 0.644]]"
train/084967.mp4,train,0,0,0,0,5.632,138,1,88064,,[]
train/084973.mp4,train,1,1,0,1,7.552,186,1,118784,train/084971.mp4,"[[2.4, 2.68]]"
train/084977.mp4,train,1,1,0,1,4.672,114,1,72704,train/084975.mp4,"[[0.2, 0.48]]"
train/085023.mp4,train,1,1,0,1,7.616,188,1,119808,train/085021.mp4,"[[2.7, 2.9]]"
train/085021.mp4,train,0,0,0,0,7.488,185,1,117760,,[]
train/085022.mp4,train,1,1,1,1,8.128,201,1,128000,train/085021.mp4,"[[2.7, 3.424]]"
train/084987.mp4,train,1,0,1,1,5.696,139,1,89088,train/084984.mp4,"[[3.9, 4.404]]"
train/084985.mp4,train,1,1,1,1,6.272,154,1,98304,train/084984.mp4,"[[3.9, 4.984]]"
train/085025.mp4,train,0,0,0,0,12.8,317,1,202752,,[]
train/084995.mp4,train,1,1,0,1,5.312,129,1,82944,train/084993.mp4,"[[1.5, 1.78]]"
train/085026.mp4,train,1,1,1,2,13.696,338,1,217088,train/085025.mp4,"[[2.3, 2.934], [6.634, 7.418]]"
train/084982.mp4,train,1,0,1,1,8.384,208,1,132096,train/084979.mp4,"[[1.3, 1.724]]"
train/085027.mp4,train,1,1,0,2,13.056,322,1,206848,train/085025.mp4,"[[2.3, 2.58], [6.28, 6.68]]"
train/084992.mp4,train,0,0,0,0,5.952,146,1,93184,,[]
train/085028.mp4,train,1,0,1,2,13.696,338,1,217088,train/085025.mp4,"[[2.3, 2.884], [6.584, 7.368]]"
train/085036.mp4,train,0,0,0,0,4.672,114,1,72704,,[]
train/084989.mp4,train,1,1,1,1,4.864,119,1,75776,train/084988.mp4,"[[1.5, 2.554]]"
train/085029.mp4,train,1,1,1,1,13.184,325,1,208896,train/085025.mp4,"[[2.3, 2.814]]"
train/085040.mp4,train,0,0,0,0,4.864,120,1,75776,,[]
train/085030.mp4,train,1,1,0,1,12.928,319,1,204800,train/085025.mp4,"[[2.3, 2.58]]"
train/085039.mp4,train,0,0,0,0,4.096,100,1,63488,,[]
